Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_11,Is there ergative alignment of flagging in non-indicative moods?,1,"Nitsch 2009: 1, 3, 5, 12, 19",Imperatives and other non-indicative forms maintain ERG alignment.,,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_12,Is there ergative alignment of flagging in the realis status?,1,"Nitsch 2009: 5, 12, 23",Completed/realis clauses maintain ERG alignment.,,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_13,Is there ergative alignment of flagging in the irrealis status?,1,"Nitsch 2009: 5, 7, 12, 19","Irrealis (future, imperative, purpose) maintains ERG alignment.",,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,"Nitsch 2009: 5, 7, 12",Agentive A (volitional actors) takes Class II (ERG) pronouns or ERG particle nin.,,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,?,Nitsch 2009: in passim,Source does not discuss non-agentive/experiencer A; insufficient data to determine.,,,?
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_16,Is there ergative alignment of flagging in the context of a topical A?,0,"Nitsch 2009: 4, 6, 9","In Philippine-type system, topical argument is always in ABS; A is always non-topical and ERG. GB409_16=0 is the canonical pattern.",,,0
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,1,"Nitsch 2009: 1, 3, 5-6",Non-topical A takes nin/Class II (ERG) consistently in all transitive examples.,,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,"Nitsch 2009: 4-5, 12",All animate A in examples take ERG case.,,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,?,Nitsch 2009: in passim,No examples of inanimate A in this source; insufficient data.,,,?
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_20,Is there ergative alignment of flagging in main clauses?,1,"Nitsch 2009: 1, 3-5",Main clauses consistently show ERG alignment.,,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_21,Is there ergative alignment of flagging in non-main clauses?,1,"Nitsch 2009: 6, 19","Subordinate clauses maintain ERG alignment (p.6, 19).",,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_22,Is ergative alignment of flagging conditioned by any other factor?,1,Nitsch 2009: 6,"Personal demonstrative pronouns never take ERG because their inherent definiteness requires them to be the absolutive argument (§1.3.1, p.6). Definiteness-based conditioning of ERG.",,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_23,Are the ergative and the genitive expressed by the same marker?,1,"Nitsch 2009: 1-3, 5",Chart 1 (p.1) labels nin as 'ERG/GEN'; Class II pronouns used for both agent (ERG) and possessive (GEN) functions (pp.9-10).,,,1
aben1249,Ayta Abenlen,Austronesian (Sambalic),GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,1,Nitsch 2009: 23,"Instrumental adverbs are case-marked with nin (the ERG/GEN marker): antoyhoken lan etak 'they are stabbing with machete' where etak (machete) = instrument marked with nin (§3.2.4, p.23).",,,1
