Glottocode,Language,Family,Ergon_ID,Feature,Value,Source,Comment,curated,curated_comment,final_value
munc1235,Mün Chin,Trans-Himalayan,GB409_11,Is there ergative alignment of flagging in non-indicative moods?,?,Mang 2006:in passim,There is no explicit mention or examples found.,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
munc1235,Mün Chin,Trans-Himalayan,GB409_12,Is there ergative alignment of flagging in the realis status?,?,Mang 2006:in passim,There is no explicit mention or examples found.,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
munc1235,Mün Chin,Trans-Himalayan,GB409_13,Is there ergative alignment of flagging in the irrealis status?,1,Mang 2006:79,Found in examples (101) and others.,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,Mang 2006:16,,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,1,Mang 2006:59,Found in example (67)b.,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,0,Mang 2006:87,Found in example (113)c.,,,0
munc1235,Mün Chin,Trans-Himalayan,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,1,Mang 2006:87,Found in example (113).,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,Mang 2006:16,,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,1,Mang 2006:59,Found in example (67)b.,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_20,Is there ergative alignment of flagging in main clauses?,1,Mang 2006:16,,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_21,Is there ergative alignment of flagging in non-main clauses?,1,Mang 2006:73,,,,1
munc1235,Mün Chin,Trans-Himalayan,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,?,Mang 2006:in passim,,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
munc1235,Mün Chin,Trans-Himalayan,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,Mang 2006:44-45,,,,0
munc1235,Mün Chin,Trans-Himalayan,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,0,Mang 2006:45,,,,0
