Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
mais1250,Maisin,Trans-New Guinea,GB409_11,Is there ergative alignment of flagging in non-indicative moods?,1,Frampton 2020:59,,,"Confirmed value 1. =en appears in non-indicative (imperative) contexts: ex.5.73 ""e=en yei ko-uki ku-wawe=ate"" (2sg.pro=agt older.sibling go.down get) is an imperative/command. Source: Frampton 2020:59.",1
mais1250,Maisin,Trans-New Guinea,GB409_12,Is there ergative alignment of flagging in the realis status?,1,"Frampton 2020:12,37,59-60",,,"Confirmed value 1. Ergative alignment occurs in realis contexts; all main examples are realis declaratives. Source: Frampton 2020:12,59-60.",1
mais1250,Maisin,Trans-New Guinea,GB409_13,Is there ergative alignment of flagging in the irrealis status?,1,"Frampton 2020:12,37,59-60",,,"Confirmed value 1. No irrealis restriction on =en stated in the grammar. The marker is pragmatically motivated (agent focus), not restricted to realis contexts. Source: Frampton 2020:12,59-60.",1
mais1250,Maisin,Trans-New Guinea,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,"Frampton 2020:12,37,59-60",,,"Confirmed value 1. Agentive A is the prototypical context for =en: marks the ""agent subject"" of transitive verbs (Frampton 2020:59). Source: Frampton 2020:59.",1
mais1250,Maisin,Trans-New Guinea,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,1,Frampton 2020:59,,,"Confirmed value 1. Non-agentive A (instrument, natural force/cause) takes =en: ex.5.74-5.75 show instruments (skirt, knife) with =en; ex.5.76 ""forogi=en i-kefot-si"" (cloud=agt covered-it) shows a natural force. Frampton (2020:59): ""It also marks nouns denoting a natural force such as wind, rain, clouds, etc. when they are functioning as subjects."" Source: Frampton 2020:59.",1
mais1250,Maisin,Trans-New Guinea,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,1,"Frampton 2020:12, 37, 59-60",The morpheme =na marks a topicalised S/P; the morpheme =en marks the agent of a topicalised A or the agent in general,,"Confirmed value 1. Topical A takes =en; the topic+agent marker combination is attested (ex.4.94: ""ei=en...ti-nane"" where ei is a topicalized 3pl pronoun acting as agent). Source: Frampton 2020:12,37,59-60.",1
mais1250,Maisin,Trans-New Guinea,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,1,"Frampton 2020:12, 37, 59-60",The morpheme =na marks a topicalised S/P; the morpheme =en marks the agent of a topicalised A or the agent in general,,"Confirmed value 1. Non-topical A also takes =en. =en marks agent focus regardless of topicality; ex.5.76 ""forogi=en"" (cloud=agt) is non-topicalized. Source: Frampton 2020:12,37,59-60.",1
mais1250,Maisin,Trans-New Guinea,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,Frampton 2020:59,,,"Confirmed value 1. Animate A is the primary context for =en (human agents, animals: ex.5.72 pig=agt, ex.5.49 wife=agt). Source: Frampton 2020:59.",1
mais1250,Maisin,Trans-New Guinea,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,1,Frampton 2020:59,,,"Confirmed value 1. Inanimate A (natural forces) also takes =en: ex.5.76 ""forogi=en i-kefot-si"" (cloud=agt covered-it). Frampton (2020:59): ""It also marks nouns denoting a natural force such as wind, rain, clouds, etc."" Source: Frampton 2020:59.",1
mais1250,Maisin,Trans-New Guinea,GB409_20,Is there ergative alignment of flagging in main clauses?,1,"Frampton 2020:12,37,59-60",,,"Confirmed value 1. All primary =en examples are in main clauses. Source: Frampton 2020:12,59-60.",1
mais1250,Maisin,Trans-New Guinea,GB409_21,Is there ergative alignment of flagging in non-main clauses?,1,"Frampton 2020:14,56",,,"Confirmed value 1. =en appears in non-main (medial/subordinate) clauses: ex.2.27 ""siko=en i-vasus-i=na"" (pig=agt give.birth-3pl.o=ds.sim) uses different-subject simultaneous medial suffix =na; ex.5.53 ""damun nen=en"" in a serial construction. Source: Frampton 2020:14,56.",1
mais1250,Maisin,Trans-New Guinea,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,0,Frampton 2020:59,,,"Confirmed value 0. =en marks agent subjects without morphosyntactic conditioning by tense, aspect, mood, animacy, or person. Its optionality is pragmatic (focus marking for agents), not a morphosyntactic split. Frampton (2020:59): ""The use of /=en/ to mark agent subject is not obligatory."" Source: Frampton 2020:59.",0
mais1250,Maisin,Trans-New Guinea,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,"Frampton 2020:35,59",,,"Confirmed value 0. Ergative/agent marker =en (Table 5, p.35: ""Agent/Instrument"") is formally distinct from all other case markers and possessive forms. No genitive case enclitic shares the form =en. Source: Frampton 2020:35,59.",0
mais1250,Maisin,Trans-New Guinea,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,1,Frampton 2020:59-60,"Only valid for the =en morpheme, the marker of A.",,"Confirmed value 1. =en marks both agent AND instrument: Frampton (2020:59) section 5.3.5: ""It also marks the instrument used for an action"" (ex.5.74 skirt=agt, ex.5.75 knife=agt). Ergative and instrumental are expressed by the same marker. Source: Frampton 2020:59-60.",1
