Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
alba1269,Albay Bikol,Austronesian,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,1,"Fincke 2002: 60, 83, 86","Perceptual and cognitive experiencers also take ERG: na-iling ko ito 'I saw that' (p.82-83, ex.76); ma-ma-mati' ito ni Andres 'Andres will hear that' (ex.84). Non-agentive A takes ERG.",,,1
alba1269,Albay Bikol,Austronesian,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,0,"Fincke 2002: 46, 56-57",Topical/trigger argument is always in ABS (trigger case); A is always non-trigger/ERG. GB409_16=0 is the canonical Philippine-type pattern.,,,0
alba1269,Albay Bikol,Austronesian,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,1,"Fincke 2002: 83, 86, 91",All non-topical A arguments are ERG; every transitive example shows this pattern.,,,1
alba1269,Albay Bikol,Austronesian,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,"Fincke 2002: 86, 91, 145",Animate A (human agents and experiencers) consistently take ERG.,,,1
alba1269,Albay Bikol,Austronesian,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,?,Fincke 2002: in passim,No examples of inanimate A in transitive clauses in this source; value unresolvable.,,,?
alba1269,Albay Bikol,Austronesian,GB409_20,Is there ergative alignment of flagging in main clauses?,1,"Fincke 2002: 57, 68",Main clauses show ERG alignment throughout.,,,1
alba1269,Albay Bikol,Austronesian,GB409_21,Is there ergative alignment of flagging in non-main clauses?,1,"Fincke 2002: 68, 110","Subordinate/complement/relative clauses preserve ERG marking (pp.68, 110).",,,1
alba1269,Albay Bikol,Austronesian,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,1,Fincke 2002: 113,"In conditional pag-clauses (p.113, ex.142), S argument takes ERG instead of expected ABS. This split intransitivity is variably present (Fincke qualifies optionality).",,,1
alba1269,Albay Bikol,Austronesian,GB409_23,Are the ergative and the genitive expressed by the same marker?,1,"Fincke 2002: 81, 84, 86, 91, 99-100",ERG marker (ko/ni/kan) also marks possession (p.99: su kamot ko 'my hand'; ni Mamay as possessor). Canonical Philippine ERG=GEN syncretism.,,,1
alba1269,Albay Bikol,Austronesian,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,?,Fincke 2002: in passim,Source does not identify an instrumental case or show ERG markers glossed as instrumental; value unresolvable.,,,?
