Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_13,Is there ergative alignment of flagging in the irrealis status?,1,Yu 2007: cap. 5,le³³ appears in irrealis contexts.,,,1
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,Yu 2007: cap. 4,Agentive/volitional A takes le³³ (Sa in active-stative system).,,,1
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,0,Yu 2007: cap. 4,"Non-agentive intransitive S (So) takes the absolutive (zero mark), not le³³. The active-stative (split-S) system distinguishes Sa (agentive, takes le³³) from So (non-agentive, takes zero). Non-agentive A is not clearly attested as a distinct class; value 0 reflects the So system.",,,0
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,0,Yu 2007: cap. 7,"In the active-stative system, the key distinction is agentivity/control, not topicality. Non-agentive S (So) and O pattern together (absolutive). Topical A does not systematically lose le³³. GB409_16=0 indicates no topicality conditioning on ergative marking.",,,0
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,1,Yu 2007: cap. 7,Non-topical A takes le³³ as expected.,,,1
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,Yu 2007: 178,Animate A takes le³³.,,,1
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,?,Yu 2007: in passim,Inanimate A: no clear examples found in Yu (2007) for Central Lisu dialect; inanimate entities rarely appear as transitive agents in the documented corpus. Value uncertain.,?,,?
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_20,Is there ergative alignment of flagging in main clauses?,1,Yu 2007: 178,le³³ appears in main clauses.,,,1
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_21,Is there ergative alignment of flagging in non-main clauses?,?,Yu 2007: in passim,Non-main clauses: insufficient documentation in Yu (2007) to confirm or deny ergative marking in subordinate constructions for this dialect.,,,?
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,1,Yu 2007: 176,"Ergative alignment is conditioned by the active-stative (split-S) distinction: agentive/volitional Sa takes le³³, non-agentive So takes zero. This semantic/agentivity conditioning constitutes additional conditioning beyond basic transitivity.",,,1
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,Yu 2007: cap. 3,The ergative marker le³³ and the genitive marker are distinct.,,,0
hual1240,Lisu (Central/Lipo dialect),Sino-Tibetan,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,0,Yu 2007: cap. 4,"CORRECTED from original annotation 1→0. Original annotation cited nɛ³³ as both ergative and instrumental, but PDF verification (Yu 2007) confirms that nɛ³³ is the LOCATIVE marker in Central Lisu, not instrumental. The agentive/ergative marker is le³³; the instrumental marker is du³³. ERG≠INST.",0,,0
