Glottocode,Language,Family,Ergon_ID,Feature,Value,Source,Comment,curated,curated_comment,final_value
lisu1250,Lisu,Trans-Himalayan,GB409_11,Is there ergative alignment of flagging in non-indicative moods?,?,,No examples or descriptions of ergative alignment of flagging in non-indicative moods were found,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
lisu1250,Lisu,Trans-Himalayan,GB409_12,Is there ergative alignment of flagging in the realis status?,1,Yu 2007: 82,"Copulative clause described as intransitive: ""ŋa tɛ katɕhi ʂʅ o"" - I am really happy",,,1
lisu1250,Lisu,Trans-Himalayan,GB409_13,Is there ergative alignment of flagging in the irrealis status?,?,,No examples or descriptions of ergative alignment of flagging in irrealis status were found,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
lisu1250,Lisu,Trans-Himalayan,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,0,"Yu 2007: 177, 178","""Agent or subject marker le follows a noun or a noun phrase which is the agent-like subject, i.e. it marks the agentive subject """,,,0
lisu1250,Lisu,Trans-Himalayan,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,1,"Yu 2007: 177, 178","""Object or patient marker tɛ also follows a noun or noun phrase which is the object or the patient-like subject""",,,1
lisu1250,Lisu,Trans-Himalayan,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,1,"Yu 2007: 82, 83","""ŋa nu ma le ŋa tɛ ti la o"" - My mother has beaten me
",,,1
lisu1250,Lisu,Trans-Himalayan,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,0,"Yu 2007: 82, 83","""ŋa tɛ ŋa nu ma le ti la o"" - I was beaten by my mother",,,0
lisu1250,Lisu,Trans-Himalayan,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,"Yu 2007: 82, 178","Copulative clause described as intransitive: ""ŋa tɛ katɕhi ʂʅ o"" - I am really happy",,,1
lisu1250,Lisu,Trans-Himalayan,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,0,Yu 2007: 82,"""A can be marked by le while O can be marked by tɛ  when it is animate...""",,,0
lisu1250,Lisu,Trans-Himalayan,GB409_20,Is there ergative alignment of flagging in main clauses?,1,Yu 2007: 82,"Copulative clause described as intransitive: ""ŋa tɛ katɕhi ʂʅ o"" - I am really happy",,,1
lisu1250,Lisu,Trans-Himalayan,GB409_21,Is there ergative alignment of flagging in non-main clauses?,?,,No examples or descriptions of ergative alignment of flagging in non-main clauses were found,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
lisu1250,Lisu,Trans-Himalayan,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,?,,No examples or descriptions of ergative alignment by other factors were found,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
lisu1250,Lisu,Trans-Himalayan,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,"Yu 2007: 177, 178",There's a specialized genitive marker (gɯ),,,0
lisu1250,Lisu,Trans-Himalayan,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,0,"Yu 2007: 174, 177",There's an instrumental nominalizer (-du),,,0
