Glottocode,Language,Family,Ergon_ID,Feature,Value,Source,Comment,curated,curated_comment,final_value
mono1273,Mono-Alu,Austronesian,GB409_11,Is there ergative alignment of flagging in non-indicative moods?,?,Meier 2020:in passim,"There is not indicative mood in the language, the mood is described as realis, irrealis and counterfactual.",,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
mono1273,Mono-Alu,Austronesian,GB409_12,Is there ergative alignment of flagging in the realis status?,1,"Meier 2020:707, 710, 756","Found in examples (1624), (1635), (1640) and others.",,,1
mono1273,Mono-Alu,Austronesian,GB409_13,Is there ergative alignment of flagging in the irrealis status?,1,"Meier 2020:713, 731","Found in examples (1647), (1685) and others.",,,1
mono1273,Mono-Alu,Austronesian,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,"Meier 2020:414, 418, 426","Found in examples (914), (928), (954) and others.",,,1
mono1273,Mono-Alu,Austronesian,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,?,Meier 2020:in passim,,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
mono1273,Mono-Alu,Austronesian,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,?,Meier 2020:in passim,,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
mono1273,Mono-Alu,Austronesian,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,?,Meier 2020:in passim,,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
mono1273,Mono-Alu,Austronesian,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,"Meier 2020:414, 418, 426","Found in examples (914), (928), (954) and others.",,,1
mono1273,Mono-Alu,Austronesian,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,?,Meier 2020:in passim,,,"Value not resolved (""?""). Researcher must determine correct coding from the grammar source.",?
mono1273,Mono-Alu,Austronesian,GB409_20,Is there ergative alignment of flagging in main clauses?,1,Fagan 1986:102,,,,1
mono1273,Mono-Alu,Austronesian,GB409_21,Is there ergative alignment of flagging in non-main clauses?,1,Meier 2020:15,Complements of ga coreferent with a transitive subject are ungrammatical but cleft sentences and relative clauses can include ga.,,,1
mono1273,Mono-Alu,Austronesian,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,1,"Meier 2020:12, Fagan 1986:102",The ga particle can not precede the predicate.,,,1
mono1273,Mono-Alu,Austronesian,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,Meier 2020:256,There is not reference to genitive but to possesion.,,,0
mono1273,Mono-Alu,Austronesian,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,0,Meier 2020:281,Instrumental is marked by ena,,,0
