Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
maxa1247,Maxakalí,Maxakalían,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,Campos 2009:158-167,,1,"Agentive A arguments (canonical volitional agents) take -te throughout: ex. (50) woman feeds boy, (53) man fattens pig, (63) grandmother makes food. Corrected from 0 to 1 (Campos 2009:§8.1.3).",1
maxa1247,Maxakalí,Maxakalían,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,0,Campos 2009:158-167,,,"Insufficient data in available pages to confirm whether non-agentive A (e.g., experiencer, stimulus) also takes -te. Value remains 0 pending further verification of Campos 2009 chapters on semantic role conditioning.",0
maxa1247,Maxakalí,Maxakalían,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,0,Campos 2009:158-167,,,Insufficient data to determine topicality conditioning. Requires discourse-pragmatic analysis sections of Campos 2009. Value remains 0 pending verification.,0
maxa1247,Maxakalí,Maxakalían,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,0,Campos 2009:158-167,,,Insufficient data to determine non-topical A marking. Requires discourse-pragmatic analysis sections of Campos 2009. Value remains 0 pending verification.,0
maxa1247,Maxakalí,Maxakalían,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,Campos 2009:158-167,,1,"Animate A arguments (human agents: woman, man, boy, grandmother, etc.) consistently take -te. Corrected from 0 to 1 (Campos 2009:§8.1.3, examples 50-65).",1
maxa1247,Maxakalí,Maxakalían,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,1,Campos 2009:158-167,,1,"Inanimate A argument attested with -te: ex. (57) 'Yip -te kuxa-nõ-a kãmãnok' (jipe/car ERG heart-end-CAUS horse) = 'o carro assustou o cavalo'. Corrected from 0 to 1 (Campos 2009:140, ex.57).",1
maxa1247,Maxakalí,Maxakalían,GB409_20,Is there ergative alignment of flagging in main clauses?,1,Campos 2009:158-167,,1,Main clauses consistently show -te on transitive agents throughout §8.1.3 examples. Corrected from 0 to 1 (Campos 2009:§8.1.3).,1
maxa1247,Maxakalí,Maxakalían,GB409_21,Is there ergative alignment of flagging in non-main clauses?,0,Campos 2009:158-167,,,Insufficient data in available pages to confirm ergative alignment in subordinate/non-main clauses. Value remains 0 pending verification of relative clause and complement clause sections in Campos 2009.,0
maxa1247,Maxakalí,Maxakalían,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,0,Campos 2009:158-167,,,No evidence of additional conditioning factor beyond transitivity. The -te marker appears to apply consistently to all transitive agents. Value 0 may be correct but requires full cross-chapter verification of Campos 2009.,0
maxa1247,Maxakalí,Maxakalían,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,Campos 2009:158-167,,,"No evidence in available pages that -te also marks genitive. Maxakalí uses relational nouns (inalienable possession with person prefixes) for possessive marking, not the -te suffix. Value 0 likely correct (Campos 2009).",0
maxa1247,Maxakalí,Maxakalían,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,0,Campos 2009:158-167,,,No evidence in available pages that -te marks instrumental or comitative. Value 0 likely correct pending full verification (Campos 2009).,0
