Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
kara1476,Karajarri,Pama-Nyungan,GB409_11,Is there ergative alignment of flagging in non-indicative moods?,?,,"Imperative forms do not show -lu/-ju on A, but this appears to be a structural property of 2nd-person commands (not a mood-based split). Insufficient data for other moods.",,,?
kara1476,Karajarri,Pama-Nyungan,GB409_12,Is there ergative alignment of flagging in the realis status?,?,,Realis/irrealis distinction is not a grammatical category in this grammar. Category absent.,,,?
kara1476,Karajarri,Pama-Nyungan,GB409_13,Is there ergative alignment of flagging in the irrealis status?,?,,Realis/irrealis distinction absent. Category absent.,,,?
kara1476,Karajarri,Pama-Nyungan,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,"McKelson 2004: 5-6, 39","All documented A arguments (woman, turtle, person) are agentive and take ERG -lu/-ju.",1,,1
kara1476,Karajarri,Pama-Nyungan,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,?,,No examples of non-agentive A in source; insufficient data.,,,?
kara1476,Karajarri,Pama-Nyungan,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,?,,No discussion of topicality conditioning in source; insufficient data.,,,?
kara1476,Karajarri,Pama-Nyungan,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,?,,No discussion of topicality conditioning; insufficient data.,,,?
kara1476,Karajarri,Pama-Nyungan,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,McKelson 2004: 39,"All ERG-marked A arguments in examples are animate (woman, turtle, people).",1,,1
kara1476,Karajarri,Pama-Nyungan,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,?,,No examples of inanimate A in transitive clauses in this source.,,,?
kara1476,Karajarri,Pama-Nyungan,GB409_20,Is there ergative alignment of flagging in main clauses?,1,McKelson 2004: 39,All ergative examples occur in main clauses; ERG -lu/-ju consistently applies.,1,,1
kara1476,Karajarri,Pama-Nyungan,GB409_21,Is there ergative alignment of flagging in non-main clauses?,?,,Source does not present subordinate clauses; insufficient data.,,,?
kara1476,Karajarri,Pama-Nyungan,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,0,McKelson 2004: 39,McKelson (p.39) states: 'lu and ju indicate an object-affecting subject' — a simple categorical rule with no additional conditioning mentioned.,0,,0
kara1476,Karajarri,Pama-Nyungan,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,McKelson 2004: 8,"Genitive/possessive = -kura (Lesson 7, p.8: japulukura 'father's'). Entirely distinct from ERG -lu/-ju.",0,,0
kara1476,Karajarri,Pama-Nyungan,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,0,McKelson 2004: 14-15,"Comitative = pari 'with' (Lesson 14, p.15: warnku pari 'with money'). Entirely distinct from ERG -lu/-ju.",0,,0
