Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
lepc1244,Lepcha,Trans-Himalayan,GB409_11,Is there ergative alignment of flagging in non-indicative moods?,1,Plaisier 2007:127-129,,,"Value 1 retained. -nun~-nu is described as a case clitic applicable to animate transitive subjects generally; no restriction to indicative mood is stated. Direct examples of non-indicative moods (imperative, subjunctive) with nominal ergative were not found in the ergativity section (Plaisier 2007:127-129). Source: Plaisier 2007:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_12,Is there ergative alignment of flagging in the realis status?,1,Plaisier 2007:127-129,,,"Confirmed value 1. All ergative examples are realis declaratives. The animacy, transitivity, and completedness conditions all favour realis contexts. Source: Plaisier 2007:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_13,Is there ergative alignment of flagging in the irrealis status?,1,Plaisier 2007:127-129,,,"Value 1 retained with caveat. -nun~-nu can theoretically occur in irrealis contexts as an optional marker, but Plaisier (2007:128) notes it is less likely when ""the activity has not yet been completed,"" which includes future/hypothetical contexts. As an optional marker, its possibility in irrealis is not excluded. No direct irrealis example verified. Source: Plaisier 2007:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,Plaisier 2007:127-129,,,"Confirmed value 1. Ergative -nun~-nu marks volitional agents: ""kaju-nun...tsuk"" (dog bite, ex.240), ""go-nu...zuk"" (I make, ex.241). Plaisier (2007:129) lists ""volition on the part of the subject"" as a conditioning factor favouring -nun~-nu. Source: Plaisier 2007:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,1,Plaisier 2007:127-129,,,"Confirmed value 1. -nun~-nu also marks the instrument or cause of an activity. Plaisier (2007:127): ""-nun~-nu likewise marks the instrument whereby an activity is performed or may indicate the cause of an activity or state."" Non-agentive A (instrument/cause) takes the same suffix. Source: Plaisier 2007:127.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,1,Plaisier 2007:127-129,,,"Confirmed value 1. Topical agents take -nun~-nu in the attested examples (e.g., ""kaju-nun"" in ex.240 where dog is the discourse topic). No restriction on topical A is mentioned. Source: Plaisier 2007:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,1,Plaisier 2007:127-129,,,"Confirmed value 1. Non-topical agents also take -nun~-nu (e.g., ""muro-nu"" man-ABL in ex.30 p.62 where the man is backgrounded; ""Palyu-nun-do"" cat-ABL in ex.36 p.65). No topicality conditioning mentioned for the ergative marker. Source: Plaisier 2007:62,65,127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,Plaisier 2007:127-129,,,"Confirmed value 1. Animate A is the primary context for -nun~-nu: Plaisier (2007:127): ""Lepcha -nun~-nu is used when an animate agent and an animate patient are linked by a transitive verb."" Animacy of the subject is an explicit conditioning factor. Source: Plaisier 2007:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,1,,,,"Original value 1 is incorrect. Plaisier (2010:127-129) explicitly states that animacy of the subject is one of the key factors conditioning -nun~-nu: the marker is used ""when an animate agent and an animate patient are linked by a transitive verb"" and the factors include ""animacy of the subject."" Inanimate A arguments do not receive ergative marking in Lepcha. Corrected to 0. Source: Plaisier 2010:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_20,Is there ergative alignment of flagging in main clauses?,1,Plaisier 2007:127-129,,,Confirmed value 1. All primary ergative examples (ex.240-243 pp.128) are main declarative clauses. Source: Plaisier 2007:127-129.,1
lepc1244,Lepcha,Trans-Himalayan,GB409_21,Is there ergative alignment of flagging in non-main clauses?,1,Plaisier 2007:127-129,,,"Confirmed value 1. Ergative -nun~-nu appears in non-main clauses: ex.28 (p.62) ""Dorji-nun zuk-tho"" (Dorji-ABL make-EXH) is a relative clause head (""the house that Dorji built""); ex.30 (p.62) ""muro-nu zuk-tho-bu"" (man-ABL make-EXH-FCT) is a factitive embedded clause; ex.31 (p.63) ""munju-sang-nu...dun-Pam-ba-re"" (grandmothers-ABL tell-PRG-when) is a temporal subordinate clause. Source: Plaisier 2007:62-63.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,1,Plaisier 2007:127-129,"There is marking of A in a construction with a transitive verb wtih two animate arguments (one agent, one patient), which, if compared to a prototypical intranstivie construction, creates an ergative-absolutive alignment. However, there is marking of the agent regardless of the transitivity of the verb, i.e. there is marking of A and S (when it is more prototypically agentive); in this case, it would not form an ergative-absolutive alignment.",,"Confirmed value 1. Ergative -nun~-nu is conditioned by multiple factors: (1) animacy of subject, (2) volition of subject, (3) degree of control, (4) transitivity of verb, (5) completedness of event. Plaisier (2007:129) explicitly lists all five as conditioning factors. Source: Plaisier 2007:127-129.",1
lepc1244,Lepcha,Trans-Himalayan,GB409_23,Are the ergative and the genitive expressed by the same marker?,,,,0,"Original value was empty. Based on Plaisier (2010:127-129): the ergative marker is -nun~-nu (ABL suffix in dual function), while the genitive is expressed by -sa (visible in Ex.242: hudo-sa ""3S.OBL-GEN"" and Ex.243: hudo-sa daughter-ABL). ERG and GEN are expressed by distinct morphemes. Value set to 0. Source: Plaisier 2010:127-129.",0
lepc1244,Lepcha,Trans-Himalayan,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,1,Plaisier 2007:127-129,,,"Confirmed value 1. -nun~-nu is the Lepcha ablative suffix repurposed as ergative AND as instrumental/comitative marker. Plaisier (2007:127): ""marks the instrument whereby an activity is performed."" Ergative and instrumental/comitative are expressed by the same marker -nun~-nu. Source: Plaisier 2007:127.",1
