Glottocode,Language,Family,Ergon_ID,Feature,Value,Source_comment,Comment,curated,curated_comment,final_value
nucl1302,Georgian,Kartvelian,GB409_14,Is there ergative alignment of flagging in the context of an agentive A?,1,"Hewitt:1990, 170-200,
Hewitt:1990, 338","Se marca los sujetos agentivos dentro de la Serie II. Sin embargo, la agentividad no necesariamente activa la ergatividad, por ejemplo, en la serie III (Hewitt:1990, 338)",,,1
nucl1302,Georgian,Kartvelian,GB409_15,Is there ergative alignment of flagging in the context of a non-agentive A?,1,"Hewitt:1990, 187-189","Non-agentive A takes ergative marking in Series II. Hewitt (1990, pp.187-189) provides multiple examples of inanimate/abstract agents with no volitional control taking the ergative case: sun-ERG (dried the field), sweat-ERG (penetrated the shirt), pleasure-ERG (made me dizzy), God-ERG (let you grow old), illness-ERG (weakened the man’s knees). These are Series II constructions and therefore take the ergative. Original annotation (value=0) was a coding error directly contradicted by the examples cited in the same comment.",1,,1
nucl1302,Georgian,Kartvelian,GB409_16,Is there ergative alignment of flagging in the context of a topical A?,1,"Hewitt:1990, 81-83","No hay evidencia que la topicalidad afecte la marca de caso, se tiene en ambos escenarios",,,1
nucl1302,Georgian,Kartvelian,GB409_17,Is there ergative alignment of flagging in the context of a non-topical A?,1,"Hewitt:1990, 81-83","No hay evidencia que la topicalidad afecte la marca de caso, se tiene en ambos escenarios",,,1
nucl1302,Georgian,Kartvelian,GB409_18,Is there ergative alignment of flagging in the context of an animate A?,1,"Hewitt:1990, 151",No se menciona la existencia de un split de ergatividad basado en si A es animado o no,,,1
nucl1302,Georgian,Kartvelian,GB409_19,Is there ergative alignment of flagging in the context of an inanimate A?,1,"Hewitt:1990, 170-200","No se menciona la existencia de un split de ergatividad basado en si A es animado o no, igualmente aplican los ejemplos de GB409_15",,,1
nucl1302,Georgian,Kartvelian,GB409_20,Is there ergative alignment of flagging in main clauses?,1,"Hewitt:1990, 170-200",,,,1
nucl1302,Georgian,Kartvelian,GB409_21,Is there ergative alignment of flagging in non-main clauses?,1,"Hewitt:1990, 613-618","No se menciona una exclusion del marcado en clausulas no principales:
Factual (Hewitt:1990, 614), Speech reporting (614), Direct quotation (615)",,,1
nucl1302,Georgian,Kartvelian,GB409_22,Is ergative alignment of flagging conditioned by any other factor?,0,Hewitt:1990,"No se menciona algun otro factor que condicione la marca de caso de ergatividad. Sin embargo en Hewitt:1990, 446-490 se muestran algunos verbos irregulares. Donde se destaca el caso de ""know"", que historicamente pertenece a la serie II. Y del cual se extrajo un ejemplo de otro fragmento

gmrot-mav (0-)i-c-i-s God-ERG (3rd.PER-)SV-know--PRS.INDIC-he ‘God knows

En el cual, se usa know asociado al sujeto (gmrot) con marca ergativa (mav) pero en presente tercera persona, fuera de la Serie II",,,0
nucl1302,Georgian,Kartvelian,GB409_23,Are the ergative and the genitive expressed by the same marker?,0,Hewitt:1990 523,En general se usa -ma/-n como marca de Ergativo mientras que se usa -s e -is para genitivo.,,,0
nucl1302,Georgian,Kartvelian,GB409_24,Are the ergative and the instrumental/comitative expressed by the same marker?,0,Hewitt:1990 523,En general se usa -ma/-n como marca de Ergativo mientras que se usa -it para instrumental. Tampoco se menciona otra marca que sea igual a la de ergativo.,,,0
